price,bedrooms,bathrooms,floors,grade,long,lat,zipcode,year,sqft_above,view,HouseAgeGroup
760000.0,6,4.0,2.0,8,-122.34,47.694,42,2015,3810,0.0,2
350000.0,2,1.0,1.0,7,-122.354,47.7007,42,2015,860,0.0,4
541500.0,3,2.0,1.0,8,-122.253,47.3121,0,2015,2320,2.0,3
730000.0,6,3.0,1.0,7,-122.134,47.5914,6,2015,1910,0.0,3
215000.0,3,1.0,1.0,6,-122.361,47.5308,44,2015,980,0.0,4
420000.0,3,2.0,1.0,7,-122.002,47.5812,38,2014,1640,0.0,2
655000.0,4,2.0,1.0,8,-122.124,47.5605,5,2014,1440,0.0,2
240000.0,3,2.0,2.0,7,-122.176,47.4015,19,2015,1500,0.0,2
730000.0,4,2.0,1.0,7,-122.41,47.6534,69,2014,1260,0.0,4
390000.0,4,2.0,1.0,7,-122.164,47.6892,21,2014,1940,0.0,3
473000.0,3,1.0,1.0,7,-122.139,47.5716,5,2014,1280,0.0,3
698000.0,4,4.0,2.0,10,-122.206,47.5189,31,2015,3630,0.0,3
511000.0,3,2.0,2.0,9,-122.224,47.7355,16,2014,1820,0.0,1
358000.0,2,2.0,2.0,7,-122.298,47.6183,54,2014,960,0.0,2
499990.0,3,2.0,1.0,7,-122.149,47.5983,6,2015,1060,0.0,3
322000.0,4,2.0,1.0,7,-122.283,47.4253,67,2015,1360,0.0,3
201000.0,3,1.0,1.0,7,-122.207,47.4136,19,2014,980,0.0,3
765000.0,4,2.0,1.0,9,-122.342,47.4363,63,2014,2570,1.0,2
920000.0,4,3.0,2.0,9,-122.387,47.5874,50,2014,1710,0.0,4
360000.0,4,2.0,1.0,7,-122.324,47.7765,62,2015,860,0.0,2
297300.0,3,2.0,2.0,8,-122.219,47.2602,40,2015,1980,0.0,2
399000.0,3,1.0,1.0,6,-122.173,47.6815,21,2014,860,0.0,4
400000.0,3,1.0,2.0,7,-122.338,47.7181,57,2014,1430,0.0,4
230000.0,3,2.0,1.0,6,-122.133,47.4752,33,2014,1260,0.0,3
290000.0,3,1.0,1.0,7,-122.365,47.5539,44,2015,960,0.0,3
323800.0,3,2.0,2.0,8,-122.36,47.2923,13,2015,2060,0.0,1
574500.0,4,2.0,2.0,9,-122.313,47.7014,55,2014,1430,0.0,4
505000.0,3,2.0,2.0,8,-122.396,47.6474,69,2014,1220,0.0,1
372500.0,2,1.0,1.0,7,-122.352,47.7332,57,2015,880,0.0,4
425000.0,3,2.0,1.0,7,-122.153,47.6686,28,2014,1300,0.0,3
446250.0,3,2.0,2.0,9,-121.748,47.4525,27,2015,2380,0.0,1
330000.0,2,1.0,1.0,4,-122.037,47.326,8,2014,520,0.0,4
608095.0,3,2.0,2.0,9,-122.224,47.7031,22,2015,2680,1.0,2
550000.0,3,2.0,1.0,8,-122.184,47.5602,5,2015,1320,0.0,3
265000.0,4,2.0,2.0,7,-122.196,47.3553,18,2014,1820,0.0,1
399888.0,4,2.0,2.0,7,-122.337,47.723,57,2014,1320,0.0,4
430000.0,2,1.0,1.0,7,-122.366,47.6764,51,2014,850,0.0,4
554990.0,3,2.0,2.0,8,-122.239,47.7508,16,2015,2100,0.0,1
359950.0,3,2.0,2.0,8,-122.043,47.35,23,2014,2210,0.0,1
405000.0,2,1.0,1.0,6,-122.379,47.675,45,2014,860,0.0,4
280000.0,2,1.0,1.0,7,-122.161,47.7243,22,2015,870,0.0,2
479950.0,4,2.0,2.0,8,-122.152,47.4507,32,2015,2570,0.0,3
575000.0,5,2.0,1.0,9,-122.059,47.4908,15,2014,2230,0.0,2
392000.0,4,2.0,2.0,8,-122.137,47.4403,32,2015,2360,0.0,2
760500.0,4,2.0,2.0,9,-122.122,47.7506,36,2015,2310,0.0,2
435000.0,3,2.0,2.0,8,-121.976,47.7447,11,2014,2300,0.0,1
1570000.0,4,3.0,2.0,10,-122.211,47.6159,3,2014,2810,0.0,2
261000.0,4,2.0,1.0,7,-122.269,47.4557,67,2014,1190,0.0,3
1480000.0,3,2.0,2.0,9,-122.28,47.6582,43,2015,2730,0.0,4
853800.0,7,4.0,2.0,9,-122.313,47.5835,59,2015,1950,0.0,4
657500.0,3,2.0,2.0,9,-122.026,47.6272,37,2014,2670,0.0,2
331950.0,4,2.0,2.0,8,-122.216,47.2654,40,2014,2010,2.0,2
514000.0,3,2.0,1.0,8,-122.385,47.5399,58,2014,1220,1.0,2
496000.0,3,4.0,2.0,9,-122.453,47.3541,35,2014,2020,2.0,2
1090000.0,4,2.0,2.0,11,-122.128,47.7209,28,2015,3930,0.0,2
195700.0,3,1.0,1.0,7,-122.088,47.3638,26,2014,1120,0.0,2
1400000.0,4,2.0,2.0,9,-122.304,47.6317,48,2014,2630,2.0,4
1180000.0,4,3.0,2.0,10,-122.055,47.7213,39,2014,4060,0.0,2
643403.0,3,2.0,1.0,9,-122.108,47.6156,7,2014,2350,0.0,3
357000.0,4,2.0,2.0,7,-122.172,47.3982,19,2014,2380,0.0,1
865000.0,3,2.0,1.0,7,-122.206,47.63800000000001,3,2015,1040,0.0,3
905000.0,3,2.0,2.0,10,-122.151,47.6335,6,2014,2930,0.0,2
265000.0,3,2.0,1.0,6,-122.332,47.4227,68,2014,1290,0.0,3
535000.0,2,2.0,2.0,9,-122.175,47.512,31,2014,2730,0.0,1
450000.0,3,1.0,1.0,6,-122.367,47.6951,51,2014,790,0.0,4
460500.0,4,2.0,2.0,8,-122.149,47.5057,33,2015,2170,0.0,2
315000.0,4,2.0,1.0,7,-122.24,47.4877,66,2014,1140,0.0,3
607500.0,4,2.0,1.0,8,-122.113,47.6431,7,2015,1270,0.0,2
432000.0,2,1.0,1.0,7,-122.344,47.661,42,2015,960,0.0,4
1700000.0,3,4.0,2.0,10,-122.408,47.6393,69,2015,2610,2.0,4
479000.0,4,2.0,2.0,8,-122.035,47.3883,23,2014,2590,0.0,1
475000.0,5,3.0,2.0,9,-122.122,47.4501,32,2015,3080,0.0,1
415000.0,3,1.0,1.0,7,-122.29,47.7293,55,2014,1630,0.0,3
450000.0,2,1.0,1.0,6,-122.374,47.683,51,2014,910,0.0,4
1140000.0,3,2.0,2.0,8,-122.081,47.5844,38,2014,2110,1.0,3
430000.0,5,3.0,2.0,7,-122.176,47.4806,31,2014,3880,0.0,1
296000.0,3,2.0,1.0,7,-122.173,47.4351,32,2014,960,0.0,3
303000.0,4,2.0,1.0,7,-122.271,47.34,0,2014,1790,0.0,2
641000.0,4,2.0,2.0,8,-122.031,47.5971,38,2014,2600,0.0,1
280000.0,3,2.0,1.0,7,-122.326,47.6952,49,2015,790,0.0,2
260750.0,3,2.0,1.0,7,-122.309,47.341,2,2014,1260,0.0,3
601000.0,4,2.0,2.0,8,-122.017,47.5978,38,2014,2080,0.0,1
255000.0,3,2.0,1.0,6,-122.351,47.4683,63,2014,1490,0.0,4
555000.0,4,3.0,1.0,8,-122.104,47.6373,28,2014,1420,0.0,2
865000.0,3,2.0,1.0,8,-122.234,47.6354,24,2014,1530,0.0,3
1390000.0,4,2.0,2.0,9,-122.206,47.5969,3,2014,2180,0.0,3
315000.0,3,2.0,1.0,7,-122.069,47.3029,40,2014,1140,0.0,2
200000.0,2,1.0,1.0,7,-122.285,47.2956,0,2014,1380,0.0,3
357000.0,3,1.0,1.0,7,-122.288,47.7195,55,2014,1370,0.0,4
390000.0,2,2.0,2.0,8,-122.309,47.6029,54,2014,960,0.0,1
462000.0,5,2.0,1.0,7,-122.36,47.764,65,2014,2210,0.0,3
174500.0,2,1.0,1.0,7,-122.323,47.4166,68,2014,1010,0.0,3
305000.0,2,1.0,2.0,6,-122.349,47.7225,57,2015,1210,0.0,4
449000.0,5,2.0,1.0,8,-122.339,47.7365,57,2015,1150,0.0,3
260000.0,3,2.0,2.0,6,-122.373,47.5188,56,2014,2710,0.0,3
751000.0,4,2.0,2.0,9,-122.111,47.701,28,2014,3110,0.0,1
370037.0,2,1.0,1.0,7,-122.339,47.7284,57,2015,1250,0.0,4
229950.0,3,2.0,2.0,7,-122.145,47.2769,40,2014,1900,0.0,2
349000.0,3,2.0,1.0,8,-122.126,47.4451,32,2015,1330,0.0,2
348000.0,4,2.0,2.0,8,-122.12,47.4498,32,2015,2070,0.0,1
1220000.0,3,3.0,2.0,9,-122.292,47.5978,59,2015,2220,2.0,4
510000.0,4,3.0,2.0,10,-122.342,47.2911,13,2015,3610,0.0,2
265000.0,3,2.0,1.0,7,-122.367,47.2907,13,2015,1040,0.0,2
1250000.0,3,3.0,3.0,10,-122.286,47.6569,43,2014,2780,2.0,3
937500.0,4,4.0,2.0,11,-121.882,47.676,10,2015,3605,0.0,1
485000.0,3,2.0,1.0,8,-122.199,47.7739,9,2014,1590,0.0,3
489000.0,4,1.0,2.0,7,-122.287,47.6806,49,2015,1150,0.0,3
400000.0,2,1.0,1.0,7,-122.394,47.5569,58,2015,920,0.0,3
638000.0,3,2.0,2.0,9,-122.082,47.665,28,2014,2110,0.0,1
440000.0,3,2.0,1.0,7,-122.117,47.6849,28,2014,1170,0.0,3
305000.0,6,2.0,1.0,7,-122.296,47.7037,55,2014,1200,0.0,3
649950.0,6,2.0,1.0,7,-122.296,47.7037,55,2015,1200,0.0,3
680000.0,4,2.0,2.0,9,-121.98,47.5961,38,2015,3290,0.0,1
629000.0,4,2.0,2.0,9,-122.125,47.4911,33,2014,2660,0.0,2
555000.0,3,2.0,2.0,8,-122.014,47.5751,17,2014,2160,0.0,2
669000.0,4,3.0,2.0,8,-122.094,47.7628,39,2014,2700,0.0,2
272000.0,3,2.0,2.0,8,-122.213,47.2642,40,2014,1980,0.0,2
270000.0,4,2.0,1.0,7,-122.237,47.4881,66,2014,1600,0.0,3
215000.0,3,1.0,1.0,6,-122.334,47.3262,2,2015,1280,0.0,3
690000.0,3,2.0,1.0,7,-122.216,47.5393,25,2015,1180,0.0,4
256000.0,4,2.0,1.0,7,-122.242,47.5051,66,2015,1270,2.0,4
255000.0,3,2.0,1.0,7,-122.172,47.4121,19,2015,1100,0.0,2
550000.0,7,4.0,2.0,7,-122.349,47.6981,42,2014,3440,0.0,3
410000.0,3,1.0,1.0,7,-122.383,47.5131,60,2015,1190,0.0,3
410000.0,2,1.0,1.0,7,-122.384,47.5311,58,2014,1030,0.0,4
259000.0,3,2.0,1.0,7,-122.191,47.4728,30,2014,1240,0.0,2
292000.0,3,1.0,1.0,7,-122.332,47.5024,64,2015,1030,0.0,3
1650000.0,4,4.0,2.0,11,-122.203,47.6508,21,2014,4610,2.0,1
518000.0,5,1.0,2.0,7,-122.381,47.5752,50,2014,1190,0.0,4
485000.0,3,2.0,2.0,8,-121.996,47.5764,17,2015,1760,0.0,2
259500.0,3,2.0,1.0,7,-122.13,47.3128,40,2015,1330,0.0,2
354000.0,4,2.0,2.0,8,-122.029,47.3773,23,2015,2340,0.0,1
999950.0,3,2.0,2.0,8,-122.196,47.6354,3,2015,2330,0.0,3
464500.0,3,2.0,1.0,7,-122.177,47.5531,5,2014,1150,0.0,3
300000.0,3,2.0,2.0,7,-122.04,47.3605,23,2014,1750,0.0,1
1080000.0,3,3.0,2.0,8,-122.266,47.5445,52,2014,3260,1.0,3
309950.0,4,2.0,2.0,7,-122.349,47.2877,13,2014,1770,0.0,2
315000.0,3,1.0,2.0,7,-122.359,47.5651,44,2014,1160,0.0,4
499950.0,3,1.0,2.0,7,-122.326,47.6898,49,2014,1440,0.0,4
780000.0,4,2.0,1.0,8,-122.371,47.637,53,2014,1400,2.0,3
885000.0,3,3.0,1.0,8,-122.213,47.5374,25,2014,1960,2.0,2
500000.0,2,1.0,2.0,7,-122.304,47.6224,48,2014,1010,0.0,4
329000.0,3,2.0,1.0,8,-122.305,47.3512,2,2014,1840,2.0,2
246000.0,4,2.0,1.0,7,-122.182,47.4669,32,2014,1020,0.0,3
405000.0,3,2.0,1.0,7,-122.163,47.6922,21,2014,1280,0.0,3
349000.0,4,2.0,1.0,7,-122.158,47.4801,33,2014,1120,0.0,2
374950.0,4,2.0,2.0,8,-122.167,47.4038,19,2015,1980,0.0,2
306000.0,3,2.0,1.0,7,-122.227,47.7279,22,2014,1160,0.0,3
416000.0,4,2.0,1.0,7,-122.115,47.6226,7,2014,990,0.0,3
560000.0,3,2.0,2.0,8,-122.172,47.5315,31,2014,1960,0.0,2
260000.0,3,2.0,1.0,7,-122.296,47.7576,62,2014,1150,0.0,4
306500.0,3,2.0,1.0,8,-122.319,47.2752,2,2014,1560,0.0,2
299950.0,3,2.0,1.0,7,-122.167,47.4474,32,2014,1480,0.0,3
265500.0,3,2.0,1.0,8,-122.214,47.2576,40,2015,1450,0.0,2
219000.0,3,2.0,1.0,7,-122.245,47.268,0,2014,1200,0.0,2
365000.0,3,2.0,1.0,8,-122.109,47.7427,36,2015,1230,0.0,2
499000.0,3,2.0,2.0,7,-121.944,47.3497,8,2014,2090,0.0,3
366000.0,3,2.0,1.0,7,-122.222,47.7243,22,2014,1510,0.0,3
514950.0,3,2.0,3.0,8,-122.366,47.6987,51,2015,1310,0.0,1
875000.0,4,3.0,2.0,10,-121.983,47.5976,38,2014,3790,0.0,1
831000.0,3,2.0,1.0,8,-122.172,47.5937,4,2015,2240,0.0,3
689900.0,4,3.0,2.0,9,-122.066,47.5346,15,2014,2060,0.0,1
315000.0,3,2.0,2.0,7,-122.029,47.3812,23,2014,1660,0.0,2
336500.0,3,1.0,1.0,7,-122.353,47.7757,57,2014,970,0.0,3
1100000.0,3,3.0,2.0,8,-122.281,47.6332,48,2014,1750,0.0,4
375000.0,6,2.0,1.0,7,-122.335,47.762,57,2014,1170,0.0,3
289275.0,3,2.0,1.0,9,-121.904,47.7718,11,2014,1700,0.0,2
455000.0,4,4.0,2.0,8,-122.331,47.4077,68,2014,3440,0.0,1
505000.0,3,2.0,1.0,8,-122.222,47.7145,22,2014,1640,2.0,2
450000.0,3,1.0,2.0,7,-122.378,47.5607,56,2014,1450,0.0,4
567500.0,3,2.0,2.0,8,-121.876,47.5369,34,2014,2300,0.0,1
265000.0,3,2.0,1.0,7,-122.195,47.4402,30,2014,1460,0.0,3
340000.0,3,2.0,1.0,8,-121.922,47.6965,10,2014,1570,0.0,1
375000.0,3,2.0,2.0,6,-121.984,47.7403,11,2015,1540,0.0,4
920000.0,6,3.0,2.0,8,-122.344,47.6557,42,2014,2200,0.0,3
850000.0,4,2.0,2.0,9,-122.225,47.5358,25,2014,2130,0.0,3
202000.0,3,1.0,1.0,7,-122.144,47.3244,26,2014,1010,0.0,3
725000.0,4,3.0,1.0,9,-122.063,47.7267,39,2014,2420,0.0,2
900000.0,3,3.0,2.0,10,-122.117,47.5589,5,2015,3150,0.0,2
680200.0,2,2.0,1.0,8,-122.333,47.6849,42,2015,1210,0.0,3
216500.0,3,1.0,1.0,6,-121.987,47.2109,12,2015,1170,0.0,4
325000.0,3,2.0,1.0,7,-122.314,47.3454,2,2014,1890,0.0,3
675000.0,3,2.0,2.0,9,-122.084,47.6651,28,2014,2250,0.0,1
435000.0,2,1.0,1.0,4,-122.229,47.6985,22,2015,750,1.0,4
263500.0,3,2.0,1.0,7,-122.036,47.3429,8,2015,1050,0.0,2
550000.0,4,2.0,2.0,8,-122.094,47.769,39,2015,2590,0.0,2
875000.0,3,2.0,2.0,9,-122.404,47.5671,50,2015,2520,1.0,2
246600.0,4,1.0,1.0,7,-122.343,47.3313,13,2015,1340,0.0,3
337000.0,3,2.0,3.0,8,-122.356,47.7145,57,2014,1460,0.0,1
240000.0,3,2.0,1.0,7,-122.045,47.3628,23,2014,1380,0.0,2
490000.0,3,2.0,1.0,8,-122.158,47.5931,4,2014,1510,0.0,2
510000.0,5,2.0,1.0,7,-121.984,47.4576,15,2014,1260,0.0,2
305000.0,3,1.0,1.0,7,-122.22,47.726000000000006,22,2015,910,0.0,3
350000.0,3,2.0,2.0,7,-121.984,47.7453,11,2015,1970,0.0,1
284200.0,3,2.0,1.0,7,-122.252,47.4973,66,2015,1070,0.0,3
357000.0,4,2.0,2.0,7,-122.019,47.3675,23,2015,1980,0.0,2
854000.0,4,3.0,1.0,10,-122.106,47.7302,28,2014,2480,0.0,2
1180000.0,4,2.0,2.0,10,-122.022,47.5878,38,2015,4700,0.0,1
1000000.0,3,2.0,1.0,8,-122.232,47.6322,24,2014,1150,0.0,3
616500.0,4,2.0,2.0,8,-122.349,47.6864,42,2014,1760,0.0,4
750000.0,4,3.0,2.0,7,-122.363,47.6783,51,2014,1840,0.0,4
650000.0,6,4.0,2.0,8,-122.137,47.6612,28,2014,2870,0.0,2
275000.0,4,2.0,1.0,8,-122.28,47.3792,20,2014,1420,0.0,3
540000.0,4,2.0,1.0,7,-122.32,47.6681,43,2014,920,0.0,4
225000.0,3,1.0,1.0,6,-122.274,47.2886,0,2014,1120,0.0,3
845000.0,4,2.0,2.0,10,-122.114,47.562,5,2015,2970,0.0,2
490000.0,3,2.0,1.0,6,-122.371,47.523,56,2015,1410,0.0,4
753000.0,4,2.0,2.0,9,-121.989,47.5521,17,2014,3060,0.0,1
475000.0,3,2.0,1.0,7,-122.198,47.726000000000006,22,2015,1290,0.0,3
124000.0,1,1.0,2.0,6,-122.301,47.4756,64,2014,840,0.0,4
224000.0,1,1.0,2.0,6,-122.301,47.4756,64,2015,840,0.0,4
485000.0,2,1.0,1.0,7,-122.378,47.6862,51,2014,1130,0.0,4
230000.0,4,2.0,1.0,6,-122.247,47.4923,66,2014,1270,0.0,4
372000.0,4,3.0,1.0,7,-122.194,47.4193,19,2014,1800,0.0,2
306000.0,4,2.0,2.0,7,-122.089,47.3584,26,2015,1880,0.0,2
905000.0,4,4.0,2.0,9,-122.326,47.6768,49,2014,2340,0.0,1
440000.0,4,1.0,1.0,7,-122.392,47.57100000000001,50,2015,1040,0.0,4
280000.0,3,2.0,1.0,7,-122.12,47.3605,26,2015,1100,0.0,2
435000.0,3,2.0,2.0,7,-121.915,47.6811,10,2014,1778,0.0,1
425000.0,3,2.0,2.0,8,-122.001,47.5791,17,2014,1930,0.0,2
204950.0,2,1.0,1.0,7,-122.284,47.4526,67,2014,1130,0.0,3
670000.0,2,2.0,1.0,7,-122.207,47.6871,21,2014,1000,0.0,3
475000.0,2,1.0,1.0,7,-122.339,47.6623,42,2014,820,0.0,4
352000.0,5,2.0,1.0,7,-122.332,47.4935,64,2015,1450,0.0,3
575000.0,4,2.0,1.0,7,-122.113,47.6148,7,2015,1260,2.0,3
1730000.0,4,4.0,2.0,10,-122.235,47.5472,25,2014,3240,2.0,3
491000.0,3,2.0,2.0,8,-122.296,47.5552,46,2014,1660,3.0,4
750000.0,4,2.0,2.0,9,-121.98,47.5982,38,2014,3020,0.0,1
830000.0,4,2.0,1.0,8,-122.119,47.6535,28,2014,1430,0.0,2
1140000.0,6,4.0,2.0,10,-121.869,47.5398,34,2015,3900,4.0,1
137124.0,3,1.0,1.0,6,-122.134,47.4676,32,2014,960,0.0,3
225000.0,4,1.0,2.0,6,-122.283,47.562,52,2014,1150,0.0,4
732600.0,4,2.0,1.0,7,-122.167,47.605,4,2014,1230,0.0,3
818000.0,4,2.0,2.0,8,-122.154,47.548,5,2015,2460,0.0,2
431000.0,3,2.0,1.0,9,-122.158,47.3856,26,2014,2360,0.0,2
304000.0,2,2.0,3.0,7,-122.344,47.7039,57,2014,1320,0.0,2
650000.0,5,2.0,1.0,7,-122.306,47.6236,48,2014,1010,0.0,4
450000.0,2,2.0,2.0,8,-122.13,47.6644,28,2015,1610,0.0,2
269000.0,4,1.0,1.0,7,-122.165,47.5104,31,2014,1610,0.0,3
875000.0,3,1.0,1.0,7,-122.205,47.6391,3,2014,1160,0.0,3
890000.0,4,2.0,1.0,8,-122.245,47.5787,25,2015,1480,0.0,2
565000.0,4,2.0,2.0,8,-122.141,47.7568,36,2014,2280,0.0,2
448175.0,2,2.0,2.0,8,-122.295,47.6021,54,2015,1150,0.0,1
680000.0,5,3.0,2.0,9,-122.018,47.5973,38,2014,2970,0.0,1
629000.0,3,2.0,2.0,8,-122.375,47.3311,13,2015,1120,4.0,3
494000.0,3,4.0,2.0,8,-122.384,47.652,69,2015,1330,0.0,1
1100000.0,4,3.0,2.0,9,-122.317,47.6448,41,2015,1920,0.0,4
450000.0,5,2.0,1.0,7,-122.202,47.7096,22,2015,1190,0.0,3
330000.0,3,2.0,1.0,8,-122.119,47.4706,33,2014,1320,0.0,3
960000.0,4,2.0,2.0,10,-122.106,47.5623,5,2014,3110,3.0,2
360000.0,4,2.0,2.0,9,-122.264,47.3385,0,2014,2390,0.0,2
378000.0,3,2.0,2.0,8,-122.006,47.3515,23,2014,2150,0.0,1
499950.0,3,2.0,1.0,7,-122.386,47.5427,58,2014,1090,0.0,4
450000.0,3,2.0,2.0,7,-122.17,47.7477,36,2014,1990,0.0,2
523500.0,2,2.0,1.0,7,-122.394,47.5691,50,2014,800,0.0,4
600000.0,3,2.0,2.0,9,-122.086,47.7655,39,2014,2680,0.0,2
290000.0,3,2.0,2.0,8,-122.132,47.3737,26,2014,2080,0.0,1
176000.0,3,3.0,2.0,7,-122.045,47.3779,23,2015,1340,0.0,2
885000.0,3,2.0,2.0,7,-122.353,47.635,47,2014,1790,0.0,4
483000.0,2,2.0,2.0,7,-122.326,47.6689,43,2014,1240,0.0,4
240000.0,3,1.0,1.0,7,-122.148,47.3739,26,2015,1310,0.0,2
720000.0,4,2.0,1.0,8,-122.382,47.6985,51,2014,1530,1.0,3
311000.0,4,2.0,2.0,7,-122.169,47.4455,32,2014,1780,0.0,1
332500.0,3,2.0,1.0,7,-122.257,47.5177,52,2015,1600,0.0,4
164950.0,3,2.0,1.0,7,-122.34,47.4608,63,2014,1080,0.0,3
371000.0,3,2.0,1.0,7,-122.34,47.4608,63,2015,1080,0.0,3
264500.0,3,2.0,1.0,7,-122.168,47.3926,19,2015,1650,0.0,2
1740000.0,4,2.0,2.0,9,-122.29,47.63800000000001,48,2014,2260,0.0,4
503000.0,2,1.0,1.0,6,-122.29,47.6697,43,2015,870,2.0,4
738000.0,4,2.0,2.0,9,-122.327,47.6952,49,2014,2170,0.0,1
393000.0,2,1.0,1.0,7,-122.352,47.6858,42,2014,980,0.0,4
280000.0,2,1.0,1.0,7,-122.463,47.5013,35,2015,990,0.0,2
260000.0,4,2.0,1.0,8,-122.332,47.3367,2,2015,1530,2.0,3
505000.0,2,1.0,1.0,7,-122.389,47.5659,50,2015,1000,2.0,4
241000.0,3,2.0,1.0,7,-122.172,47.353,18,2015,1120,0.0,2
530000.0,3,2.0,1.0,7,-122.142,47.667,28,2015,1520,0.0,2
713000.0,1,1.0,2.0,8,-122.266,47.5561,52,2014,840,2.0,4
487000.0,3,2.0,2.0,7,-122.353,47.7289,57,2014,1770,0.0,4
128000.0,2,1.0,1.0,6,-122.081,47.3674,26,2014,980,0.0,3
210500.0,3,1.0,1.0,7,-122.317,47.3979,68,2014,1040,0.0,3
420000.0,3,2.0,1.0,7,-122.163,47.5067,33,2015,1210,0.0,3
679000.0,3,2.0,2.0,8,-122.293,47.6809,49,2014,1780,0.0,4
784950.0,4,3.0,3.0,9,-122.107,47.7097,28,2014,2840,0.0,1
352000.0,4,2.0,2.0,9,-122.171,47.3325,40,2014,2650,0.0,1
386000.0,3,2.0,2.0,7,-122.384,47.6526,69,2014,1080,0.0,1
335000.0,3,2.0,1.0,7,-122.361,47.5114,60,2015,1260,0.0,2
472500.0,3,2.0,1.0,7,-122.065,47.5887,38,2014,1490,0.0,2
599950.0,5,2.0,1.0,8,-122.257,47.7422,16,2014,1340,0.0,2
963990.0,4,3.0,2.0,9,-122.016,47.685,29,2014,3830,0.0,1
735000.0,3,2.0,2.0,8,-122.293,47.5969,59,2014,1610,2.0,4
858450.0,3,4.0,2.0,10,-122.064,47.6347,37,2015,3840,0.0,1
665000.0,5,3.0,2.0,7,-122.315,47.6711,43,2015,1800,0.0,4
290000.0,3,2.0,2.0,7,-122.057,47.3508,23,2014,2000,0.0,2
250000.0,2,1.0,1.0,7,-122.325,47.5263,46,2015,860,0.0,4
192500.0,3,2.0,1.0,7,-122.175,47.3555,18,2014,1420,0.0,2
350000.0,4,2.0,1.0,8,-122.34,47.4404,63,2014,2060,2.0,3
518000.0,4,2.0,2.0,8,-122.141,47.4891,33,2015,2790,0.0,1
563000.0,4,1.0,2.0,7,-122.365,47.6606,45,2014,1410,0.0,4
375000.0,4,3.0,2.0,7,-122.266,47.4693,67,2014,2420,0.0,1
400000.0,3,2.0,3.0,8,-122.349,47.698,42,2015,1460,0.0,1
240000.0,5,2.0,1.0,7,-122.351,47.3305,13,2014,1230,0.0,3
317500.0,2,1.0,1.0,6,-122.307,47.6088,54,2014,1000,0.0,4
1320000.0,5,4.0,2.0,10,-122.151,47.6468,6,2015,2740,0.0,2
234000.0,3,1.0,1.0,6,-122.046,47.4303,23,2014,1240,0.0,4
645000.0,3,2.0,2.0,9,-122.092,47.6264,7,2014,1740,0.0,2
649000.0,2,1.0,1.0,7,-122.299,47.6762,49,2015,1200,0.0,4
605000.0,4,2.0,2.0,8,-122.07,47.5399,15,2015,2520,0.0,1
337900.0,3,4.0,3.0,7,-122.362,47.7034,65,2014,1500,0.0,1
535000.0,3,3.0,2.0,8,-122.292,47.6098,54,2015,2290,0.0,4
325000.0,4,1.0,1.0,7,-122.298,47.5507,46,2014,1130,0.0,3
429950.0,4,2.0,1.0,8,-122.157,47.5132,33,2014,1740,0.0,3
775000.0,3,2.0,2.0,9,-122.082,47.7292,39,2015,3550,0.0,2
650000.0,2,1.0,1.0,7,-122.282,47.6339,48,2014,1280,0.0,3
1200000.0,4,2.0,2.0,8,-122.239,47.5762,25,2015,2320,0.0,3
275000.0,2,1.0,1.0,5,-122.286,47.7497,62,2014,1140,0.0,4
575000.0,4,4.0,2.0,9,-121.966,47.7412,11,2014,3930,0.0,1
540000.0,3,2.0,1.0,7,-122.277,47.7634,62,2014,1640,0.0,3
640000.0,3,2.0,1.0,7,-122.288,47.5759,59,2014,1170,0.0,4
275000.0,3,2.0,1.0,7,-122.155,47.4469,32,2014,1240,0.0,3
672800.0,4,2.0,2.0,9,-122.006,47.6095,37,2014,2740,0.0,1
495000.0,4,2.0,1.0,7,-122.135,47.5942,6,2014,1430,0.0,3
820000.0,3,2.0,2.0,10,-122.035,47.7316,39,2014,2950,0.0,2
475000.0,4,3.0,1.0,7,-122.273,47.7707,62,2014,1980,0.0,3
1280000.0,4,2.0,1.0,10,-122.397,47.6995,51,2014,1450,4.0,3
380000.0,3,1.0,1.0,7,-122.073,47.7419,39,2015,1160,0.0,3
397500.0,3,2.0,1.0,8,-122.162,47.4396,32,2014,2130,0.0,2
352000.0,5,2.0,1.0,7,-122.285,47.532,52,2014,1620,2.0,2
893880.0,6,2.0,1.0,8,-122.144,47.565,5,2015,1430,0.0,3
635000.0,5,3.0,2.0,8,-122.047,47.6101,37,2014,2510,0.0,2
420000.0,3,2.0,2.0,7,-122.236,47.7166,22,2014,1770,0.0,2
503000.0,3,2.0,1.0,7,-122.371,47.6748,45,2015,750,0.0,2
689000.0,2,2.0,1.0,7,-122.359,47.4899,60,2014,1220,2.0,3
749500.0,4,3.0,2.0,7,-122.344,47.6551,42,2014,1610,0.0,4
1150000.0,6,4.0,2.0,9,-122.153,47.6408,4,2014,3100,0.0,2
563500.0,4,2.0,2.0,8,-121.966,47.7392,11,2014,2800,0.0,1
480000.0,4,3.0,2.0,8,-122.253,47.7649,16,2014,1890,0.0,2
374950.0,4,3.0,1.0,9,-122.387,47.3204,13,2015,1620,1.0,2
308950.0,3,2.0,2.0,7,-122.02,47.3675,23,2015,1600,0.0,2
445000.0,4,3.0,1.0,7,-122.364,47.542,44,2014,1340,0.0,3
237200.0,3,2.0,1.0,7,-122.109,47.3642,26,2015,1220,0.0,3
453500.0,3,2.0,2.0,7,-122.317,47.72,55,2014,1550,0.0,3
